id     time       xs    ys     zs      SeisMom       Energy     SeisMag        kind       mCycleSeis
5930  18.0  -6.8806  -170.1124  6.21174  0.001716412820794559  3.51196951305e-09  -7.84358550010148  4  1
5931  18.0  -0.6384  -116.6676  -1.54544  1.978717679290086  4.07531062143e-06  -5.802410777274214  4  1
5932  18.0  -13.8051  -90.6888  9.57048  3.8736337888361653e-07  7.67179297888e-13  -10  1  1
5933  18.0  8.7065  118.2116  -0.9931  1.9512552404509014  3.92779657518e-06  -5.806457278367417  4  1
5934  18.0  22.9984  136.8308  5.92244  0.1339268881868985  2.68228354243e-07  -6.582088147967106  4  1
5935  18.0  -17.2746  -137.768  6.621  0.003674251548124868  7.37060465178e-09  -7.62322074277629  4  1
5936  18.0  29.6924  157.6088  6.6914  0.0005423561190074995  1.0814518015e-09  -8.177143637101647  4  1
5937  18.0  -2.9968  130.2796  0.33368  0.003643415358295097  7.56973135897e-09  -7.625660876865742  1  1
5938  18.0  23.8202  186.8564  4.6471  1.1846143292914226e-05  2.34608798777e-11  -9.284282012243475  1  1
5939  18.0  -4.2562  -138.348  -0.59866  0.002289623444924623  4.55046096969e-09  -7.760157291027646  4  1
5940  18.0  -6.9332  -104.7324  8.27954  0.00013505890225741862  2.58868083707e-10  -8.579651189663348  1  1
5941  18.0  23.1925  -17.3784  -3.971  0.0019327005688714056  3.84517489297e-09  -7.809223617010767  1  1
5942  18.0  45.9121  177.0716  2.14444  0.02556384681678615  5.32852399712e-08  -7.061582528991407  4  1
5943  18.0  -2.8993  -114.8576  -0.65056  0.012634675688234353  2.58218545005e-08  -7.265623934160356  2  1
5944  18.0  -3.2528  122.9236  -1.26944  0.009855568498059231  1.99791162069e-08  -7.337545546189446  1  1
5945  18.0  17.5714  89.3088  -9.239  0.05695970094964829  1.13222488858e-07  -6.829621533001428  1  1
5946  18.0  7.8047  -105.9028  4.4636  0.07464932073280486  1.5555535271e-07  -6.751316093172402  4  1
5947  18.0  18.2199  90.0028  -6.24398  1.3943620669151955  2.79982158571e-06  -5.903749627034689  1  1
5948  18.0  10.708  -120.4704  2.65012  0.009543236918881875  1.91863131567e-08  -7.346869529542271  1  1
5949  18.0  -2.3697  -112.416  -8.70786  0.1010653957165127  1.94703834311e-07  -6.6635983461368795  1  1
5950  18.0  10.6579  112.9072  1.59518  0.23179928348192796  4.55954924072e-07  -6.423258607216145  4  1
5951  18.0  15.742  -99.52  8.31648  1.1362358579006855e-05  2.36735637011e-11  -9.296354339439707  1  1
5952  18.0  -14.8255  112.9284  -0.7523  0.9442465536671846  1.80262332687e-06  -6.016609727730364  4  1
5953  18.0  -6.7461  76.4132  -6.27648  0.1044435561652449  2.00690937447e-07  -6.65407889962894  4  1
5954  18.0  16.1554  97.3424  1.70104  0.0020526533617088796  4.05185924618e-09  -7.7917895901119865  4  1
5955  18.0  1.3702  114.6708  3.768  0.008593216684863663  1.71302119696e-08  -7.377229491323412  4  1
5956  18.0  14.3912  -108.0936  3.47568  1.6222165755775522  3.26180859795e-06  -5.859927443568921  1  1
5957  18.0  -4.7158  169.038  -8.89578  0.0037835888031549176  7.54609286054e-09  -7.614730712278899  4  1
5958  18.0  11.9312  113.7396  1.08632  0.039984776933974314  8.10257227216e-08  -6.932070214980423  1  1
5959  18.0  -2.2212  -124.682  3.4163  0.09958137181315041  2.01139884231e-07  -6.667881263510027  1  1
5960  18.0  5.7134  100.8552  -6.22974  0.008491976070007831  1.73183207315e-08  -7.380660825550595  1  1
5961  18.0  -16.5634  77.272  -4.34526  0.004402090394618856  8.73201162595e-09  -7.57089402912104  4  1
5962  18.0  11.1307  -102.7328  8.5636  0.019837284233068807  4.02570175891e-08  -7.135011855974815  1  1
5963  18.0  17.1133  93.1408  -9.21256  0.0002325571171891716  4.85862949149e-10  -8.422313576519945  1  1
5964  18.0  22.3903  53.728  -9.5639  0.00010690994805619957  2.08535943885e-10  -8.647321254307966  4  1
5965  18.0  13.3116  109.2656  1.3483  0.004056268549963705  7.96028311863e-09  -7.594582199835338  4  1
5966  18.0  -21.5629  -28.078  4.78028  1.6423624942070678  3.37199846811e-06  -5.85635398752357  4  1
5967  18.0  -29.6642  136.1784  -2.56174  0.010590960660997371  2.15503901961e-08  -7.316709763400304  1  1
5968  18.0  -7.7604  -116.796  -9.45684  0.029647301807430727  5.79496361195e-08  -7.018676550346308  1  1
5969  18.0  -6.9512  -115.75  9.35098  0.22262871690775995  4.6462779979e-07  -6.4349458777900725  4  1
5970  18.0  24.7676  -121.9316  -5.20454  1.558441745068593e-06  3.0011999366e-12  -9.871539618078051  1  1
5971  18.0  -16.2715  97.6416  -6.72314  0.038161617368890115  7.66296887874e-08  -6.945582151514983  1  1
5972  18.0  -14.0611  -97.306  8.82572  0.0007867794730523216  1.62977586141e-09  -8.069431319517898  4  1
5973  18.0  -6.3395  -193.5892  -2.76036  0.0024438535236115813  5.0822571742e-09  -7.741283218536617  4  2
5974  18.0  0.6219  -188.1216  -7.9478  0.33982048389835284  6.75422374939e-07  -6.31250029734703  4  2
5975  18.0  -4.6379  -197.2308  -3.01176  4.344348913021145e-06  8.76762190007e-12  -9.574716867995473  4  2
5976  19.0  -2.1437  -117.5292  -5.81614  0.007546780478433887  1.5132517756e-08  -7.41482552175313  1  1
5977  19.0  -6.5076  107.6756  5.10938  0.0005345298425706221  1.09964070114e-09  -8.18135202886979  1  1
5978  19.0  -3.1755  119.1976  7.62186  0.0010946984385559356  2.1210516366e-09  -7.973803667586328  1  1
5979  19.0  17.3246  -102.8508  9.49586  0.007565491503119113  1.49688731634e-08  -7.414108568102583  1  1
5980  19.0  -0.6866  -161.8276  8.09246  0.0007529285011415231  1.49497607606e-09  -8.082164175258848  4  1
5981  19.0  -6.4513  -106.3464  -8.3167  0.014737012449193334  2.91079434902e-08  -7.221060366404632  4  1
5982  19.0  -30.2406  182.5616  -4.317  1.927411427207425e-06  3.89836257184e-12  -9.810017047004006  4  1
5983  19.0  17.3722  -98.9448  -8.24148  2.970654753111529e-06  6.20589318209e-12  -9.684765212391431  1  1
5984  19.0  9.44  -169.6764  -7.723  0.001477892726913873  2.86606986594e-09  -7.886904725422285  1  1
5985  19.0  -1.6344  119.5148  -5.89168  0.6539944626978076  1.36059366553e-06  -6.122950619190516  4  1
5986  19.0  -8.8431  -106.632  -8.15438  0.009433143608135089  1.9487585644e-08  -7.350229035937216  1  1
5987  19.0  -4.8181  90.1852  7.2823  7.315345691316862e-07  1.52913309423e-12  -10  1  1
5988  19.0  -0.6326  -127.9224  0.44368  9.962265062116118e-09  2.04615807549e-14  -10  1  1
5989  19.0  9.8368  105.16  -8.77292  4.793494069078405e-11  9.55820814414e-17  -10  1  1
5990  19.0  22.5987  63.2984  -7.09592  0.08575503297708818  1.71729181338e-07  -6.711160254481413  1  1
5991  19.0  -3.3343  -155.986  -2.68328  0.0002525615471779518  4.92376933744e-10  -8.398421847095944  1  1
5992  19.0  -12.493  120.3252  -4.65992  1.1705407417468898  2.29360531737e-06  -5.954408977123658  1  1
5993  19.0  -11.7288  -100.4684  -8.6211  0.04755182779410741  9.09628076985e-08  -6.88188852334819  4  1
5994  19.0  -19.6802  141.6468  -7.0113  0.004711923459116274  9.2094213794e-09  -7.551201181920001  4  1
5995  19.0  -4.8867  -121.9816  -7.3065  0.047077253946950025  9.62074247281e-08  -6.884792585217772  1  1
5996  19.0  8.6314  -125.3264  2.0585  2.8787746196823902  5.57121073619e-06  -5.6938615565765325  1  1
5997  19.0  10.5237  -112.08  -6.31696  0.0076916445630074775  1.52120996454e-08  -7.409320528708098  1  1
5998  19.0  18.6756  -78.042  -2.56396  7.975710665610144e-07  1.62745840261e-12  -10  4  1
5999  19.0  -12.8198  153.6728  -1.1112  0.04782045447553085  9.83410248702e-08  -6.8802575338382095  1  1
6000  19.0  27.3574  -17.0972  -7.51196  0.39283713887887955  7.4620233564e-07  -6.27052497378811  4  1
6001  19.0  22.8576  -130.6308  4.36002  0.8206721730672127  1.67542539989e-06  -6.057220194775017  4  1
6002  19.0  15.8493  -80.8996  -4.04638  0.019896716845495488  3.88217105716e-08  -7.134145720367338  4  1
6003  19.0  1.6165  -123.636  2.51808  0.27445054340069114  5.5550823348e-07  -6.374357269997637  4  1
6004  19.0  -0.8192  125.644  4.8196  0.0008892493805605122  1.70011491852e-09  -8.033984285777288  4  1
6005  19.0  -13.2784  118.6732  7.02074  0.051755933696695636  1.07238256302e-07  -6.857359901446981  1  1
6006  19.0  -22.9429  -4.708  3.76008  0.011338356883831441  2.34943545776e-08  -7.29696658490967  1  1
6007  19.0  10.3602  97.09  9.53584  0.2967648165574889  5.98912120534e-07  -6.3517250592266805  4  1
6008  19.0  -16.1056  49.7484  6.0687  0.0036649570579046506  7.61759565459e-09  -7.623954073064677  1  1
6009  19.0  3.5383  -127.1376  0.01048  0.1068358772169661  2.11392412204e-07  -6.64752191979774  1  1
6010  19.0  -19.2112  68.0404  -2.21  0.038839067595587494  8.11655373682e-08  -6.940487469793116  4  1
6011  19.0  8.4615  48.1496  2.478  0.07165171086148293  1.4341528297e-07  -6.763182290193291  4  1
6012  19.0  17.0072  162.764  -1.10626  0.00023842653641971336  4.66321768699e-10  -8.415096940061655  1  1
6013  19.0  -37.1431  142.1828  3.50456  0.13081004672458502  2.59457816603e-07  -6.588905932807593  1  1
6014  19.0  -11.6517  -119.1144  2.08824  0.025881662487245063  5.16261415507e-08  -7.058005220372976  4  1
6015  19.0  22.686  -62.7484  9.38764  0.0027332626090699284  5.62287484223e-09  -7.708879093156008  4  1
6016  19.0  -16.5002  -72.3048  -1.47712  0.004608152066767229  9.4987134816e-09  -7.5576487985617415  4  1
6017  19.0  15.5333  -126.1176  -2.8321  1.0973153775791904  2.2912995953e-06  -5.973112356422218  1  1
6018  19.0  17.8751  105.1384  -7.10056  0.017171932158725402  3.46325601969e-08  -7.176787223973006  1  1
6019  19.0  6.8264  123.046  1.73982  4.525820957187356e-06  8.73479396613e-12  -9.562868420572883  4  1
6020  19.0  10.759  106.6716  1.47546  0.7134006704191556  1.38624398672e-06  -6.097777657912467  4  1
6021  19.0  21.4603  -69.3952  3.66252  0.024000856290887232  4.95271026672e-08  -7.079848842309673  4  1
6022  19.0  9.3885  -31.3768  -7.4612  0.010879367377459407  2.13528179761e-08  -7.3089309050812545  1  1
6023  19.0  -14.8761  -92.7696  1.09932  1.6085889320147708  3.32586109445e-06  -5.862369949206953  4  1
6024  19.0  -7.6302  -166.0008  1.08104  0.00022354116271564004  4.3678221008e-10  -8.433761662987788  4  1
6025  19.0  18.8891  -126.4028  -2.67526  0.002948612349523821  5.82029672997e-09  -7.686921546574805  1  1
6026  19.0  -19.4088  -16.376  -1.6746  2.5911917343232114e-07  5.3592992223e-13  -10  1  1
6027  19.0  18.5643  39.1412  -7.57218  0.0005123604456421794  1.03036849354e-09  -8.193616270185762  1  1
6028  19.0  13.383  112.5024  1.48432  0.029988177267180754  5.9864277592e-08  -7.015366620400893  4  1
6029  19.0  -5.7669  -95.6632  9.38724  0.16561247156875505  3.37096050706e-07  -6.5206046409699  4  1
6030  19.0  5.9528  195.3956  0.62238  0.0011355471875284968  2.20013844808e-09  -7.963196542675769  4  1
6031  19.0  11.9556  150.202  2.3538  0.11816255886266347  2.33443247619e-07  -6.618346741836325  4  1
6032  19.0  1.0908  131.466  -2.40952  0.02925144402754118  6.0725232262e-08  -7.022568459773325  1  1
6033  19.0  -40.5156  -181.6548  6.30688  0.0010495351533732827  2.17638760069e-09  -7.986002006985397  4  1
6034  19.0  -6.9568  -92.2892  4.67858  0.0006951975725979591  1.35390615053e-09  -8.105261168647143  4  1
6035  19.0  -15.2572  -111.8696  -9.66954  0.051309995296220934  1.0168617342e-07  -6.859865350105341  1  1
6036  19.0  7.6126  181.4048  3.56904  0.24289337351061477  4.67400935061e-07  -6.40972288881807  4  1
6037  19.0  17.8452  96.6948  -2.66004  6.260785343097328e-05  1.29305370256e-10  -8.80224745743575  1  1
6038  19.0  -17.3192  63.4992  1.4603  0.00770938137040683  1.61390651966e-08  -7.408653646642882  1  1
6039  19.0  -12.83  -136.5848  0.9199  0.0008996138086288767  1.78280982521e-09  -8.030629257985899  1  1
6040  19.0  6.3453  182.5412  -1.62064  0.0006678519122414786  1.29695879862e-09  -8.1168798841243  4  1
6041  19.0  3.4706  123.2064  -3.64726  1.038586127839908  2.06477021431e-06  -5.989038321650284  1  1
6042  19.0  11.9193  108.1652  -3.40188  0.014478143345649477  2.81800813341e-08  -7.226191418540029  4  1
6043  19.0  19.8366  -23.1192  -8.33268  0.006877827823596432  1.37011843635e-08  -7.4416991335385525  1  1
6044  19.0  -32.548  -135.7796  -2.4451  0.014688409746247678  2.97060822622e-08  -7.22201681396213  1  1
6045  19.0  -7.2809  120.6516  9.42392  0.36628819860831086  7.34362157218e-07  -6.290784715724872  4  1
6046  19.0  28.1581  -184.3208  5.98676  0.013649386310699394  2.77240563328e-08  -7.243257916316255  1  1
6047  19.0  9.9585  -106.4448  9.12292  0.014857718993300741  2.93095104158e-08  -7.2186985731992905  1  1
6048  19.0  12.7163  93.1336  4.73218  0.12715277967897368  2.43338554916e-07  -6.597116094199971  1  1
6049  19.0  -1.0788  -124.17  -6.18662  0.01772345115677134  3.55247601911e-08  -7.1676344715045195  1  1
6050  19.0  12.1066  -94.9928  -7.3485  0.15923198740038222  3.2024150415e-07  -6.531979789574624  1  1
6051  19.0  -42.9373  -190.6812  0.98792  0.2505631041270926  5.24334613638e-07  -6.40072191952429  1  1
6052  19.0  -10.012  111.2676  3.6054  0.0011705552640275138  2.25607633926e-09  -7.954405385104465  1  1
6053  19.0  22.365  -46.1688  2.1646  0.00014456251580509416  2.75521056031e-10  -8.559962868269109  4  1
6054  19.0  -4.0834  -119.7992  6.90958  0.005439634135847552  1.09072634711e-08  -7.509620206344093  1  1
6055  19.0  2.5799  -156.2448  -0.31724  0.06393411059086865  1.23307336282e-07  -6.796178248042149  1  1
6056  19.0  -0.9675  157.7672  -0.42076  0.15849919734087067  3.31106480085e-07  -6.533315288507007  1  1
6057  19.0  23.14  53.4924  -7.55758  0.01558095428172351  3.04800246987e-08  -7.204937297835759  4  1
6058  19.0  -2.2175  123.3544  0.82614  2.6883880246351554e-05  5.25653203356e-11  -9.047005365214726  4  1
6059  19.0  4.1307  98.6136  9.84564  0.13214163953012104  2.74859781782e-07  -6.585973539361501  4  1
6060  19.0  9.7799  -119.424  2.1731  0.03701160053847353  7.6190783304e-08  -6.95444142250982  1  1
6061  19.0  2.5662  120.6632  -0.74602  0.2873731568218529  5.57664435734e-07  -6.361035867485495  1  1
6062  19.0  10.224  141.4244  5.9859  0.8930320676972182  1.75718272544e-06  -6.032755297229286  1  1
6063  19.0  -48.3942  155.8104  -4.58974  0.4158544667279419  8.22114116574e-07  -6.254039086241226  1  1
6064  19.0  -8.5361  137.2452  -5.98164  0.07973658546065666  1.66315373043e-07  -6.732228243971078  1  1
6065  19.0  17.782  -151.7624  6.58644  0.006194496701651178  1.17616680142e-08  -7.4719959826433975  1  1
6066  19.0  19.0862  -72.3276  -0.49552  0.252999522179584  5.25824288214e-07  -6.397920199360959  4  1
6067  19.0  -15.4764  -44.2524  -7.33562  0.00801629359904661  1.60780274658e-08  -7.397350923350588  4  1
6068  19.0  -13.5164  118.4312  3.79374  0.5472787950569181  1.08260249511e-06  -6.1745275858454045  1  1
6069  19.0  -9.7795  140.7116  6.96608  0.30719036358848784  5.83102217404e-07  -6.341728274688271  4  1
6070  19.0  -18.6482  -83.0964  -9.91624  0.01825463529374034  3.47452708684e-08  -7.159084559548872  1  1
6071  19.0  -9.8632  119.8508  -3.43708  0.03466328904692618  7.15671825281e-08  -6.973420154250076  4  1
6072  19.0  -16.6562  -160.964  -6.0924  0.003962716190690809  7.68893054304e-09  -7.601338020450873  1  1
6073  19.0  27.265  169.16  -6.22602  0.11053092471137138  2.13849432673e-07  -6.6376774644111185  4  1
6074  19.0  -6.9871  -128.8732  1.25554  0.0009811748033391624  1.95297246863e-09  -8.005502408696946  1  1
6075  19.0  26.3943  37.5948  -7.3255  0.0036934141471717617  7.48016241e-09  -7.621714661088182  1  1
6076  19.0  -6.0199  97.3764  -9.64724  0.07577796739543077  1.50695238073e-07  -6.74697136537021  4  1
6077  19.0  -4.5536  -129.5904  -1.22526  0.4417969397423781  9.18725559841e-07  -6.236518197828964  1  1
6078  19.0  3.5727  184.6436  5.28036  0.08394083450517376  1.61897610562e-07  -6.717351145017571  1  1
6079  19.0  -18.7783  -24.4432  -0.83322  0.2127204611950796  4.43138062668e-07  -6.448127156060053  4  1
6080  19.0  36.3813  -158.294  -2.42966  0.0008623388941902423  1.79228271556e-09  -8.042881350275742  4  1
6081  19.0  -5.7801  -186.066  -0.68986  0.015647549504626223  3.24747772597e-08  -7.203702443854592  4  1
6082  19.0  -16.475  18.1564  -2.3035  0.013689816932355216  2.67174918228e-08  -7.242401572965435  1  1
6083  19.0  -7.5248  124.3516  -1.23768  1.0030462567986094  2.01182953315e-06  -5.99911935897066  1  1
6084  19.0  12.1838  -105.4936  8.58732  0.030061773928705925  5.83105793112e-08  -7.014656930343338  1  1
6085  19.0  -30.7166  182.2  -8.17156  0.0008438903586292483  1.67574533938e-09  -8.049142649907886  1  1
6086  19.0  -2.2976  -63.6044  9.97056  0.007724795791276099  1.51929501647e-08  -7.408075328357786  4  1
6087  19.0  17.2186  -30.9668  -2.99218  0.031108966051502197  6.13916557943e-08  -7.004742948676685  1  1
6088  19.0  -17.9142  65.1328  -5.61688  0.0004743810219491036  9.20921245387e-10  -8.215915129098736  4  1
6089  19.0  -20.3846  -17.9236  -2.12758  0.000698963734941914  1.43333991659e-09  -8.103696904412926  4  1
6090  19.0  16.5465  -12.08  8.535  0.07757620449540192  1.49050212199e-07  -6.7401809817138645  1  1
6091  19.0  -15.7589  163.7008  6.13914  0.02640850480483272  5.29262359489e-08  -7.052170791304251  1  1
6092  19.0  3.1971  131.398  0.41446  1.7638229500900379e-06  3.37758823949e-12  -9.835696673898012  1  1
6093  19.0  -8.6653  -151.7088  -8.57018  0.0010261972108109912  1.99667507749e-09  -7.992512780056719  4  1
6094  19.0  18.9404  127.496  1.2196  0.004828070893513954  9.75537120812e-09  -7.544150907677814  1  1
6095  19.0  20.677  75.8316  5.14206  0.006137237537000423  1.26014285603e-08  -7.4746847115739925  4  1
6096  19.0  -10.1549  104.2084  -8.618  0.0018052831691769435  3.49540368257e-09  -7.828969777864545  1  1
6097  19.0  -12.9804  152.5004  -6.18202  0.04022650349290849  8.14826436168e-08  -6.930325143249433  4  1
6098  19.0  12.9639  -65.1724  -7.55424  0.5294303707473634  1.01563366106e-06  -6.1841274326922155  4  1
6099  19.0  -4.6268  147.1724  -3.49118  0.06913069609350266  1.41168133318e-07  -6.773552713387071  1  1
6100  19.0  -9.7679  125.042  -0.85434  0.015447440425699009  2.9445823923e-08  -7.207428980667921  1  1
6101  19.0  14.3971  -112.098  -1.70486  0.16601777710925072  3.29113822299e-07  -6.519896936940834  1  1
6102  19.0  16.6139  121.3536  -0.38364  0.0018354467040510134  3.58661188646e-09  -7.824172147736953  1  1
6103  19.0  -7.1493  167.1408  -3.09604  0.0008732553816987327  1.68315643589e-09  -8.03923915280787  1  1
6104  19.0  26.8698  6.1092  -6.14932  1.0365546127660256e-05  2.16653163617e-11  -9.322938540914826  1  1
6105  19.0  -4.764  123.1764  -8.54716  0.11076476116035802  2.27008815395e-07  -6.637065589749038  4  1
6106  19.0  11.1338  101.4448  9.08522  0.008737769015034525  1.70476185402e-08  -7.372399626767205  4  1
6107  19.0  18.3067  -75.8804  -6.1275  0.008160728406204862  1.60871916915e-08  -7.392180716984603  4  1
6108  19.0  11.0864  117.5244  1.56734  0.9114034613107522  1.8886816883e-06  -6.0268595509300695  1  1
6109  19.0  -21.7474  -36.5608  -3.96034  0.008625974465280831  1.80654781051e-08  -7.37612788786147  4  1
6110  19.0  10.4794  112.4472  -4.96236  0.0012234319627153513  2.39957529174e-09  -7.941613451699689  4  1
6111  19.0  4.5109  60.0616  -7.38362  0.00022950702494917328  4.77314463297e-10  -8.426136011108536  1  1
6112  19.0  40.6358  -138.0632  -1.5613  0.0025281745731735475  5.24904467101e-09  -7.731461960568759  1  1
6113  19.0  21.7242  74.452  5.773  0.0012637433345440473  2.39839698253e-09  -7.932227414684505  1  1
6114  19.0  -29.383  -163.0868  -9.9206  0.01581984235474334  3.29439645428e-08  -7.2005318990505165  4  1
6115  19.0  0.7575  128.3528  1.17074  0.17270809410149288  3.6110822231e-07  -6.508458205600689  1  1
6116  19.0  -6.4159  -126.498  -2.52426  2.0585396478032866e-05  3.9440748027e-11  -9.124293842669779  4  1
6117  19.0  7.6319  -120.0032  -4.7407  0.014100959772964158  2.9316248834e-08  -7.233834217571758  4  1
6118  19.0  21.3668  47.4484  -6.79908  2.420453308697612  5.04611107287e-06  -5.7440688604125745  4  1
6119  19.0  -20.6766  -48.3736  9.21672  0.00012150339353784739  2.33611944082e-10  -8.610274394824685  1  1
6120  19.0  27.997  180.2492  -7.44436  0.018960358861889237  3.76360647892e-08  -7.148102298031569  4  1
6121  19.0  -19.6701  19.426  4.76514  0.07545807091972642  1.43776162016e-07  -6.748196201133985  1  1
6122  19.0  -21.1285  -25.2676  6.36248  0.03604492214103019  6.96421893362e-08  -6.962103938825891  4  1
6123  19.0  1.126  101.1876  -7.11198  0.0019194014872649142  3.68395764833e-09  -7.811222782010178  4  1
6124  19.0  47.1374  152.632  4.46484  0.0012055094868347012  2.417785262e-09  -7.945886245043085  4  1
6125  19.0  6.6303  139.0544  -5.71066  0.02232238439510475  4.54573689807e-08  -7.100839611676946  1  1
6126  19.0  18.0567  -84.2608  -8.43168  0.0001659306571023079  3.1967329786e-10  -8.520048911304913  4  1
6127  19.0  -10.9699  112.664  -2.63816  0.0032295333045966115  6.25560498964e-09  -7.660573488287511  4  1
6128  19.0  5.1719  98.856  -6.34804  0.017066555290776202  3.53271518444e-08  -7.178569418619292  1  1
6129  19.0  6.4419  -124.2364  -2.18586  0.0026475209670176266  5.47450463834e-09  -7.718107061210504  1  1
6130  19.0  4.1851  154.3544  -8.2817  0.0075543531365753645  1.48272337542e-08  -7.414535144972711  4  1
6131  19.0  -13.729  -174.4224  4.23676  0.7137865562889586  1.35727675003e-06  -6.097621090640519  1  1
6132  19.0  20.4965  -59.1448  -2.35984  0.07927262173327143  1.54826759203e-07  -6.73391785228161  1  1
6133  19.0  -3.1969  -121.9972  -0.25492  0.23084243695358223  4.7548131565e-07  -6.4244562330576285  4  1
6134  19.0  -7.8937  123.2132  2.38218  0.00035163855207398075  7.13242079377e-10  -8.302602344592337  4  1
6135  19.0  -20.4804  -58.2428  -4.42074  0.00433554803796776  8.5486361355e-09  -7.575303998281007  1  1
6136  19.0  -16.2213  -124.71  -0.1464  0.004894354968564945  9.44555271513e-09  -7.5402030240994815  1  1
6137  19.0  10.0512  119.1532  -9.49094  0.07695641306691353  1.58284744303e-07  -6.7425034552895005  4  1
6138  19.0  -7.15  121.0904  -1.51332  1.088577976909183  2.09676188858e-06  -5.9754269707797105  4  1
6139  19.0  -13.0646  94.834  -6.38068  0.3543640680135668  7.22874134752e-07  -6.300366880908896  1  1
6140  19.0  -10.7141  110.1372  -6.33098  0.28391450344295094  5.68653431548e-07  -6.3645416143185445  4  1
6141  19.0  27.2981  -3.4332  -5.08546  0.040510924938834326  8.34033547652e-08  -6.928285227308265  4  1
6142  19.0  2.0843  124.8508  -1.66854  0.05488017346538004  1.13665340337e-07  -6.840389683053417  4  1
6143  19.0  2.3881  150.6416  -8.46526  0.009987037048348277  1.95243940907e-08  -7.3337088926952845  4  1
6144  19.0  12.904  -88.07  -9.72428  4.88903403554312e-06  9.97017457527e-12  -9.54051795955819  4  1
6145  19.0  10.8122  83.72  -5.95948  0.1905253024748325  3.79281403213e-07  -6.480031560147993  4  1
6146  19.0  -18.515  70.8556  3.51688  0.11419790804578363  2.38556328086e-07  -6.628227901144141  1  1
6147  19.0  22.9723  -16.6828  0.69698  0.06559079179653045  1.32497280861e-07  -6.788771417577346  1  1
6148  19.0  -17.0034  97.81  -5.30706  0.053191802021061246  1.02294466562e-07  -6.849436864326651  4  1
6149  19.0  43.8238  189.0716  6.42968  1.0556979018012789e-05  2.10224777752e-11  -9.317640227736145  1  1
6150  19.0  -16.9797  89.0548  -2.67582  0.00041871882075695274  8.44541890983e-10  -8.252051678540965  1  1
6151  19.0  -2.4437  117.7956  9.68802  0.0008224014663550342  1.67665168086e-09  -8.056610749329378  4  1
6152  19.0  18.3066  -80.5044  8.24622  0.008172739982928792  1.62819590827e-08  -7.391754878674677  4  1
6153  19.0  36.7976  -172.5092  -8.19632  0.05378898480199791  1.1051798228e-07  -6.846204434927564  4  1
6154  19.0  2.503  -130.9464  -0.67058  0.686243254174643  1.42466164877e-06  -6.109014607779938  1  1
6155  19.0  -3.6209  172.9072  2.59204  0.00010086714191408012  2.08402858675e-10  -8.664166856532065  4  1
6156  19.0  -13.2056  -185.6856  -0.82536  0.10924821713226546  2.23399575112e-07  -6.6410570944896925  1  1
6157  19.0  15.8046  112.898  -6.19034  3.1305847230610384  6.28542231991e-06  -5.669583025601188  1  1
6158  19.0  2.0958  99.0444  -7.87612  0.00031461018233780767  6.47844288827e-10  -8.334818150381997  4  1
6159  19.0  -12.5493  -66.4604  -9.96882  0.31693243158540363  6.18573800593e-07  -6.332688878221705  1  1
6160  19.0  20.0223  57.3036  -4.82462  0.0008157261391378431  1.586133172e-09  -8.058970413954972  4  1
6161  19.0  -4.2639  145.4716  7.23738  0.003884742128945456  7.45551567443e-09  -7.60709186972218  1  1
6162  19.0  1.6915  118.6244  6.1181  9.41386777282095  1.90721379679e-05  -5.350821270724345  1  1
6163  19.0  -5.2276  155.8348  -4.07776  0.0029893953125304648  6.11540466651e-09  -7.682944433868396  4  1
6164  19.0  8.4739  82.4468  4.15032  5.523413855467422e-08  1.05167404554e-13  -10  4  1
6165  19.0  -15.879  86.0084  -2.97142  0.0023778382314070157  4.67864601427e-09  -7.74921179636244  1  1
6166  19.0  -19.4021  35.772  1.011  6.757302299009876e-05  1.41068517467e-10  -8.780151101175944  4  1
6167  19.0  6.6623  -106.0896  7.6651  0.00981693695226888  1.94824211863e-08  -7.338682665456237  1  1
6168  19.0  10.771  113.2948  7.26684  0.011576342407142734  2.21767522128e-08  -7.290952424039039  1  1
6169  19.0  22.0473  195.4816  -6.87288  0.045258553029342494  9.14784247471e-08  -6.896199556719321  4  1
6170  19.0  18.7844  38.0416  8.39234  0.012374277151218731  2.51743939582e-08  -7.271653440769646  4  1
6171  19.0  -5.6923  121.4652  -6.72  0.001285285662072983  2.60474922552e-09  -7.927333558118403  1  1
6172  19.0  -9.4884  112.4824  4.73574  0.000925771515052048  1.84384241477e-09  -8.022330790733484  4  1
6173  19.0  -17.5892  -89.4576  4.29446  0.6696150263182528  1.29542932967e-06  -6.116116539490271  1  1
6174  19.0  14.9196  -184.8704  4.1438  0.0013312503291027327  2.60842919166e-09  -7.91716018123588  4  1
6175  19.0  -12.6457  -141.9984  -8.2643  0.00021215331553203922  4.12705378653e-10  -8.44890011779341  1  1
6176  19.0  -10.2621  100.5456  -6.5041  9.932789519271019  1.97192197262e-05  -5.3352858448972755  1  1
6177  19.0  -5.9636  -119.8168  -8.02892  0.005067514765775774  9.96306663925e-09  -7.530136651454304  4  1
6178  19.0  -28.9911  187.156  -3.51254  5.3960686177107494e-06  1.09942250309e-11  -9.511948357581055  4  1
6179  19.0  -16.9917  85.4528  -9.78788  0.0010578027357382987  2.18398625629e-09  -7.9837302094154206  4  1
6180  19.0  9.7503  -107.8008  9.75806  0.07896681164787642  1.51224668748e-07  -6.735036931094471  4  1
